Time FPS FVS FVT FDS SHD SB PIN WHB WHT CEP BFS BFF BG BML BMS ZL BD MA SG BC ZG PL PS ZM ZS PB BB BO DL DR DC DIN RelFPS RelFVS RelFVT RelFDS RelSHD RelSB RelPIN RelWHB RelWHT RelCEP RelBFS RelBFF RelBG RelBML RelBMS RelZL RelBD RelMA RelSG RelBC RelZG RelPL RelPS RelZM RelZS RelPB RelBB RelBO RelDL RelDR RelDC RelDIN PelDemRatio PiscivPlankRatio DivCount InfEpiRatio BSSslope HabitCover
3.500000e+01 1325.070210 462540.115474 4632.955689 47373.703719 150649.452895 27.769311 535.996779 1384.896738 757.343521 141123.456733 0.000208 0.000208 0.000208 0.000208 0.000208 5.716746 0.000208 0.000216 0.000209 0.000208 5.721157 21.547966 0.763826 5.719525 5.722407 16574465.021390 943385.235288 0.000208 9216490.875971 41271529.793930 0.000000 4311297178.742351 0.988826 0.946354 0.785569 0.984392 0.987536 1.107965 0.999708 1.013877 1.001531 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.887097 0.993107 1.000000 2.031449 0.000053 0.000000 17.200000 0.834525 4.294726 0.000000
3.600000e+01 1324.660615 462309.164257 4632.592011 47352.454689 150595.460441 27.769310 535.991987 1384.896738 757.378606 141123.253234 0.000208 0.000208 0.000208 0.000208 0.000208 5.717393 0.000208 0.000217 0.000209 0.000208 5.721844 27.103069 0.767771 5.720179 5.723092 17408109.580954 1035101.150526 0.000208 9072964.353768 41230362.989421 0.000000 4311363693.162157 0.988520 0.945881 0.785508 0.983951 0.987182 1.107965 0.999699 1.013877 1.001577 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.873282 0.992116 1.000000 2.031480 0.000053 0.000000 17.200000 0.833592 4.324129 0.000000
3.700000e+01 1324.251236 462086.721093 4632.228503 47331.222156 150541.510222 27.769309 535.987194 1384.896738 757.413683 141123.044479 0.000208 0.000208 0.000208 0.000208 0.000208 5.717916 0.000208 0.000217 0.000209 0.000208 5.722402 34.147545 0.771942 5.720709 5.723649 18094338.441390 1109126.781356 0.000208 8959133.208922 41197318.188859 0.000000 4311426311.125362 0.988215 0.945426 0.785446 0.983510 0.986828 1.107964 0.999690 1.013877 1.001624 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.862326 0.991321 1.000000 2.031510 0.000053 0.000000 17.200000 0.832647 4.353517 0.000000
3.800000e+01 1323.842058 461872.295362 4631.865166 47310.006095 150487.602169 27.769307 535.982401 1384.896738 757.448752 141122.830553 0.000208 0.000208 0.000208 0.000208 0.000208 5.718340 0.000208 0.000217 0.000209 0.000208 5.722856 43.082766 0.776351 5.721137 5.724102 18663711.846729 1169048.450820 0.000208 8868872.341473 41170960.426259 0.000000 4311486559.420664 0.987909 0.944987 0.785384 0.983069 0.986475 1.107964 0.999681 1.013877 1.001670 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.853638 0.990687 1.000000 2.031538 0.000053 0.000000 17.200000 0.831690 4.382890 0.000000
3.900000e+01 1323.433067 461665.434560 4631.501999 47288.806480 150433.736214 27.769306 535.977607 1384.896738 757.483814 141122.611558 0.000208 0.000208 0.000208 0.000208 0.000208 5.718684 0.000208 0.000218 0.000209 0.000208 5.723226 54.418778 0.781015 5.721484 5.724469 19140847.341885 1218067.687443 0.000208 8796765.652807 41149894.963774 0.000000 4311546064.210185 0.987604 0.944564 0.785323 0.982628 0.986122 1.107964 0.999672 1.013877 1.001717 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.846698 0.990180 1.000000 2.031566 0.000053 0.000000 17.200000 0.830721 4.412250 0.000000
4.000000e+01 1323.024372 461433.933180 4630.490819 47267.580907 150379.796534 27.769305 535.972685 1384.896738 757.520241 141122.384800 0.000208 0.000208 0.000208 0.000208 0.000208 5.718948 0.000208 0.000218 0.000209 0.000208 5.723526 69.117932 0.786033 5.721760 5.724771 19544471.400676 1258663.289252 0.000208 8738642.825144 41132994.093595 0.000000 4311605389.211016 0.987299 0.944090 0.785151 0.982187 0.985768 1.107964 0.999663 1.013877 1.001765 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.841104 0.989774 1.000000 2.031594 0.000053 0.000000 17.200000 0.829741 4.441589 0.000000
4.100000e+01 1322.615026 436415.792603 4629.361424 47246.393003 150325.899091 27.769303 535.967069 1384.896738 757.543859 141122.150565 0.000208 0.000208 0.000208 0.000208 0.000208 5.719162 0.000208 0.000219 0.000210 0.000208 5.723771 87.924686 0.791352 5.721983 5.725030 19889847.966976 1292795.502465 0.000208 8691221.349411 41119333.732564 0.000000 4311694653.306535 0.986994 0.892903 0.784960 0.981747 0.985415 1.107964 0.999653 1.013877 1.001796 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.836539 0.989445 1.000000 2.031636 0.000053 0.000000 17.200000 0.828749 4.470974 0.000000
4.200000e+01 1322.204619 440538.767448 4628.241156 47225.216574 150272.043817 27.769301 535.961566 1384.896738 757.569732 141121.909728 0.000208 0.000208 0.000208 0.000208 0.000208 5.719335 0.000208 0.000219 0.000210 0.000208 5.723971 111.879592 0.796983 5.722163 5.725282 20188227.749453 1321873.817101 0.000208 8652148.022882 41108236.585458 0.000000 4311765976.217474 0.986687 0.901339 0.784770 0.981307 0.985062 1.107964 0.999642 1.013877 1.001830 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.832778 0.989178 1.000000 2.031670 0.000053 0.000000 17.200000 0.827767 4.500436 0.000000
4.300000e+01 1321.793120 452437.279383 4627.130373 47204.046678 150218.230642 27.769299 535.956190 1384.896738 757.597916 141121.660272 0.000208 0.000208 0.000208 0.000208 0.000208 5.719475 0.000208 0.000220 0.000210 0.000208 5.724134 142.463501 0.802949 5.722309 5.725536 20448286.123257 1346949.165850 0.000208 8619672.964874 41099189.047922 0.000000 4311832915.784325 0.986380 0.925683 0.784582 0.980867 0.984709 1.107964 0.999632 1.013877 1.001868 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.829653 0.988960 1.000000 2.031701 0.000053 0.000000 17.200000 0.826805 4.529976 0.000000
4.400000e+01 1321.380518 467941.118991 4626.029144 47182.881980 150164.459499 27.769297 535.950944 1384.896738 757.628426 141121.401717 0.000208 0.000208 0.000208 0.000208 0.000208 5.719587 0.000208 0.000220 0.000210 0.000208 5.724266 181.519123 0.809267 5.722427 5.725790 20676773.592047 1368811.880921 0.000208 8592483.212256 41091799.628419 0.000000 4311898247.316941 0.986072 0.957404 0.784395 0.980427 0.984356 1.107964 0.999622 1.013877 1.001908 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.827036 0.988782 1.000000 2.031732 0.000053 0.000000 17.200000 0.825846 4.559595 0.000000
4.500000e+01 1320.966805 485475.602716 4624.937483 47161.721849 150110.730320 27.769296 535.945829 1384.896738 757.661267 141121.133848 0.000208 0.000208 0.000208 0.000208 0.000208 5.719677 0.000208 0.000221 0.000210 0.000208 5.724374 231.404596 0.815962 5.722522 5.726044 20878991.884584 1388063.191832 0.000208 8569581.940174 41085767.194905 0.000000 4311963091.448853 0.985764 0.993279 0.784210 0.979987 0.984004 1.107964 0.999613 1.013877 1.001951 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.824831 0.988637 1.000000 2.031762 0.000053 0.000000 17.200000 0.824886 4.589294 0.000000
4.600000e+01 1320.551976 504286.377569 4623.855384 47140.565921 150057.043036 27.769295 535.940846 1384.896738 757.696441 141120.856610 0.000208 0.000208 0.000208 0.000208 0.000208 5.719749 0.000208 0.000221 0.000210 0.000208 5.724463 295.138028 0.823053 5.722599 5.726298 21059142.768255 1405165.884843 0.000208 8550203.217000 41080857.806146 0.000000 4312028032.969889 0.985454 1.031766 0.784026 0.979548 0.983652 1.107964 0.999604 1.013877 1.001998 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.822966 0.988519 1.000000 2.031793 0.000053 0.000000 17.200000 0.823921 4.619073 0.000000
4.700000e+01 1320.135954 523881.879073 4622.786217 47119.375433 150003.266552 27.769294 535.935863 1384.896738 757.734716 141120.567834 0.000208 0.000208 0.000208 0.000208 0.000208 5.719790 0.000208 0.000222 0.000210 0.000208 5.724535 378.545925 0.830745 5.722654 5.726557 21220339.825431 1420461.729979 0.000208 8533782.314815 41076897.753120 0.000000 4312093503.046946 0.985144 1.071858 0.783845 0.979108 0.983300 1.107964 0.999594 1.013877 1.002048 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.821386 0.988424 1.000000 2.031824 0.000053 0.000000 17.200000 0.822951 4.648938 0.000000
4.800000e+01 1319.718781 544118.211467 4621.726763 47098.188503 149949.532139 27.769294 535.931016 1384.896738 757.775372 141120.269613 0.000208 0.000208 0.000208 0.000208 0.000208 5.719823 0.000208 0.000222 0.000210 0.000208 5.724594 485.728813 0.838906 5.722699 5.726816 21365578.060661 1434256.505746 0.000208 8519814.666141 41073729.824962 0.000000 4312159634.496425 0.984832 1.113262 0.783665 0.978667 0.982948 1.107964 0.999585 1.013877 1.002102 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.820041 0.988347 1.000000 2.031855 0.000053 0.000000 17.200000 0.821975 4.678885 0.000000
4.900000e+01 1319.300456 564825.444646 4620.676997 47077.004998 149895.839729 27.769294 535.926306 1384.896738 757.818408 141119.961988 0.000208 0.000208 0.000208 0.000208 0.000208 5.719848 0.000208 0.000223 0.000210 0.000208 5.724642 623.497112 0.847566 5.722734 5.727075 21497083.343596 1446778.438167 0.000208 8507924.204444 41071236.248549 0.000000 4312226593.626158 0.984520 1.155629 0.783487 0.978227 0.982596 1.107964 0.999577 1.013877 1.002159 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.818897 0.988287 1.000000 2.031887 0.000054 0.000000 17.200000 0.820992 4.708915 0.000000
5.000000e+01 1318.880976 585890.090084 4619.636892 47055.824820 149842.189254 27.769293 535.921732 1384.896738 757.863821 141119.644959 0.000208 0.000208 0.000208 0.000208 0.000208 5.719868 0.000208 0.000223 0.000210 0.000208 5.724682 800.620601 0.856756 5.722763 5.727334 21616687.694020 1458211.746953 0.000208 8497807.757511 41069321.464890 0.000000 4312294496.952611 0.984207 1.198727 0.783311 0.977787 0.982244 1.107964 0.999568 1.013877 1.002219 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.817923 0.988241 1.000000 2.031919 0.000054 0.000000 17.200000 0.820003 4.739028 0.000000
5.100000e+01 1318.460339 607233.177807 4618.606419 47034.647886 149788.580645 27.769294 535.917294 1384.896738 757.911610 141119.318587 0.000208 0.000208 0.000208 0.000208 0.000208 5.719883 0.000208 0.000224 0.000210 0.000208 5.724714 1028.394215 0.866508 5.722786 5.727594 21725911.514412 1468706.655293 0.000208 8489218.393204 41067907.190591 0.000000 4312363427.964073 0.983893 1.242395 0.783136 0.977347 0.981892 1.107964 0.999560 1.013877 1.002282 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.817096 0.988207 1.000000 2.031951 0.000054 0.000000 17.200000 0.819007 4.769224 0.000000
5.200000e+01 1318.038546 628797.903316 4617.585548 47013.474130 149735.013837 27.769294 535.912994 1384.896738 757.961773 141118.982994 0.000208 0.000208 0.000208 0.000208 0.000208 5.719894 0.000208 0.000224 0.000210 0.000208 5.724741 1321.367731 0.876859 5.722804 5.727853 21826026.448203 1478386.828029 0.000208 8481953.061674 41066928.717276 0.000000 4312433448.175794 0.983579 1.286516 0.782963 0.976907 0.981541 1.107964 0.999552 1.013877 1.002349 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.816397 0.988184 1.000000 2.031984 0.000054 0.000000 17.200000 0.818003 4.799503 0.000000
5.300000e+01 1317.615596 650542.269349 4616.574248 46992.303497 149681.488760 27.769295 535.908829 1384.896738 758.014307 141118.638247 0.000208 0.000208 0.000208 0.000208 0.000208 5.719902 0.000208 0.000225 0.000210 0.000208 5.724763 1698.286884 0.887846 5.722819 5.728112 21918103.861127 1487354.963081 0.000208 8475843.317901 41066332.109437 0.000000 4312504596.638170 0.983263 1.331005 0.782792 0.976467 0.981190 1.107964 0.999544 1.013877 1.002418 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.815809 0.988169 1.000000 2.032018 0.000054 0.000000 17.200000 0.816992 4.829865 0.000000
5.400000e+01 1317.190920 672395.423157 4615.579126 46971.122569 149628.153720 27.769296 535.904577 1384.896738 758.071229 141118.279978 0.000208 0.000208 0.000208 0.000208 0.000208 5.719885 0.000208 0.000226 0.000210 0.000208 5.724781 2195.495987 0.899864 5.722821 5.728377 22003034.194587 1495690.411050 0.000208 8470759.202531 41066075.715292 0.000000 4312577061.194086 0.982946 1.375716 0.782623 0.976027 0.980841 1.107964 0.999536 1.013877 1.002493 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.815320 0.988163 1.000000 2.032052 0.000054 0.000000 17.200000 0.815974 4.860351 0.000000
5.500000e+01 1316.765046 694379.854526 4614.593766 46949.944311 149574.859926 27.769297 535.900467 1384.896738 758.130604 141117.912544 0.000208 0.000208 0.000208 0.000208 0.000208 5.719870 0.000208 0.000226 0.000210 0.000208 5.724797 2875.441513 0.912737 5.722822 5.728642 22081615.040424 1503473.070637 0.000208 8466569.859778 41066117.146298 0.000000 4312650627.763019 0.982628 1.420696 0.782456 0.975587 0.980491 1.107964 0.999528 1.013877 1.002572 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.814916 0.988164 1.000000 2.032086 0.000054 0.000000 17.200000 0.814949 4.890923 0.000000
5.600000e+01 1316.337974 716474.460005 4613.618137 46928.768680 149521.607312 27.769298 535.896500 1384.896738 758.192430 141117.536019 0.000208 0.000208 0.000208 0.000208 0.000208 5.719857 0.000208 0.000227 0.000210 0.000208 5.724812 3792.310289 0.926508 5.722823 5.728907 22154511.956163 1510764.435670 0.000208 8463174.720913 41066423.813078 0.000000 4312725272.106577 0.982309 1.465901 0.782290 0.975147 0.980142 1.107964 0.999521 1.013877 1.002654 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.814589 0.988172 1.000000 2.032122 0.000054 0.000000 17.200000 0.813917 4.921581 0.000000
5.700000e+01 1315.909707 738662.546198 4612.652207 46907.595641 149468.395811 27.769300 535.892676 1384.896738 758.256704 141117.150401 0.000208 0.000208 0.000208 0.000208 0.000208 5.719846 0.000208 0.000228 0.000210 0.000208 5.724827 5004.764613 0.941166 5.722824 5.729172 22222299.743793 1517617.091807 0.000208 8460487.863067 41066967.777243 0.000000 4312800956.946507 0.981990 1.511298 0.782127 0.974707 0.979794 1.107964 0.999514 1.013877 1.002739 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.814331 0.988185 1.000000 2.032157 0.000054 0.000000 17.200000 0.812877 4.952324 0.000000
5.800000e+01 1315.480249 760930.720908 4611.695942 46886.425159 149415.225358 27.769302 535.888994 1384.896738 758.323424 141116.755764 0.000208 0.000208 0.000208 0.000208 0.000208 5.719836 0.000208 0.000228 0.000210 0.000208 5.724842 6608.831689 0.956769 5.722824 5.729437 22285477.385409 1524076.247109 0.000208 8458435.482559 41067724.965317 0.000000 4312877602.710865 0.981669 1.556859 0.781965 0.974267 0.979445 1.107964 0.999507 1.013877 1.002827 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.814133 0.988203 1.000000 2.032193 0.000054 0.000000 17.200000 0.811831 4.983154 0.000000
5.900000e+01 1315.049602 783268.105354 4610.749311 46865.257205 149362.095888 27.769304 535.885455 1384.896738 758.392588 141116.352260 0.000208 0.000208 0.000208 0.000208 0.000208 5.719827 0.000208 0.000229 0.000211 0.000208 5.724856 8731.888015 0.973379 5.722823 5.729701 22344480.178865 1530181.014931 0.000208 8456953.779325 41068674.505152 0.000000 4312955098.260408 0.981348 1.602561 0.781804 0.973827 0.979097 1.107964 0.999500 1.013877 1.002918 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.813991 0.988226 1.000000 2.032230 0.000054 0.000000 17.200000 0.810777 5.014068 0.000000
6.000000e+01 1314.617773 805665.763401 4609.812281 46844.091748 149309.007335 27.769306 535.882058 1384.896738 758.464192 141115.939966 0.000208 0.000208 0.000208 0.000208 0.000208 5.719818 0.000208 0.000230 0.000211 0.000208 5.724870 11542.926670 0.991062 5.722823 5.729966 22399689.610413 1535965.424240 0.000208 8455987.292013 41069798.202182 0.000000 4313033283.732943 0.981026 1.648386 0.781645 0.973387 0.978749 1.107964 0.999494 1.013877 1.003013 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.813898 0.988253 1.000000 2.032267 0.000054 0.000000 17.200000 0.809717 5.045068 0.000000
6.100000e+01 1314.184787 828112.581368 4608.887075 46822.897167 149255.870168 27.769309 535.878792 1384.896738 758.538222 141115.517508 0.000208 0.000208 0.000208 0.000208 0.000208 5.719808 0.000208 0.000230 0.000211 0.000208 5.724884 15209.377453 1.009879 5.722821 5.730231 22451407.984019 1541456.583429 0.000208 8455491.929689 41071081.542275 0.000000 4313112112.794029 0.980703 1.694312 0.781488 0.972947 0.978400 1.107964 0.999488 1.013877 1.003111 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.813850 0.988284 1.000000 2.032304 0.000054 0.000000 17.200000 0.808650 5.076150 0.000000
6.200000e+01 1313.750629 850606.572201 4607.971459 46801.704840 149202.773998 27.769312 535.875668 1384.896738 758.614685 141115.086377 0.000208 0.000208 0.000208 0.000208 0.000208 5.719799 0.000208 0.000231 0.000211 0.000208 5.724898 20081.361314 1.029989 5.722819 5.730496 22499969.409858 1546683.547998 0.000208 8455420.349510 41072508.933524 0.000000 4313191119.262435 0.980379 1.740335 0.781333 0.972507 0.978052 1.107965 0.999482 1.013877 1.003212 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.813843 0.988318 1.000000 2.032341 0.000054 0.000000 17.200000 0.807577 5.107317 0.000000
6.300000e+01 1313.315311 873142.408649 4607.065400 46780.514743 149149.718761 27.769315 535.872688 1384.896738 758.693578 141114.646648 0.000208 0.000208 0.000208 0.000208 0.000208 5.719790 0.000208 0.000232 0.000211 0.000208 5.724912 26516.943210 1.051399 5.722817 5.730761 22545636.517665 1551669.288716 0.000208 8455735.201037 41074068.031907 0.000000 4313269945.566852 0.980054 1.786443 0.781179 0.972066 0.977705 1.107965 0.999477 1.013877 1.003316 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.813873 0.988356 1.000000 2.032378 0.000054 0.000000 17.200000 0.806497 5.138567 0.000000
6.400000e+01 1312.878849 895715.563852 4606.168865 46759.326851 149096.704390 27.769318 535.869850 1384.896738 758.774899 141114.198382 0.000208 0.000208 0.000208 0.000208 0.000208 5.719783 0.000208 0.000233 0.000211 0.000208 5.724926 35047.453405 1.074263 5.722816 5.731026 22588643.136135 1556434.142024 0.000208 8456403.441810 41075747.893356 0.000000 4313348058.019722 0.979728 1.832627 0.781027 0.971626 0.977357 1.107965 0.999471 1.013877 1.003424 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.813938 0.988396 1.000000 2.032415 0.000054 0.000000 17.200000 0.805412 5.169899 0.000000
6.500000e+01 1312.441265 918322.164199 4605.281823 46738.141141 149043.730821 27.769322 535.867155 1384.896738 758.858646 141113.741652 0.000208 0.000208 0.000208 0.000208 0.000208 5.719775 0.000208 0.000233 0.000211 0.000208 5.724939 46321.093837 1.098606 5.722814 5.731290 22629198.110335 1560996.180675 0.000208 8457395.728751 41077538.779013 0.000000 4313424804.124534 0.979402 1.878880 0.780877 0.971186 0.977010 1.107965 0.999466 1.013877 1.003535 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.814033 0.988439 1.000000 2.032451 0.000054 0.000000 17.200000 0.804321 5.201311 0.000000
6.600000e+01 1312.002584 940958.873753 4604.404241 46716.957593 148990.797989 27.769326 535.864603 1384.896738 758.944816 141113.276545 0.000208 0.000208 0.000208 0.000208 0.000208 5.719768 0.000208 0.000234 0.000211 0.000208 5.724953 61230.445948 1.124537 5.722812 5.731555 22667488.569851 1565371.523403 0.000208 8458685.910008 41079431.992163 0.000000 4313499285.764699 0.979074 1.925195 0.780728 0.970746 0.976663 1.107965 0.999461 1.013877 1.003649 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.814157 0.988485 1.000000 2.032486 0.000054 0.000000 17.200000 0.803225 5.232802 0.000000
6.700000e+01 1311.562843 963622.802587 4603.536088 46695.776186 148937.905829 27.769330 535.862193 1384.896738 759.033407 141112.803135 0.000208 0.000208 0.000208 0.000208 0.000208 5.719762 0.000208 0.000235 0.000211 0.000208 5.724966 80924.042243 1.152139 5.722811 5.731819 22703682.669800 1569574.594859 0.000208 8460250.598656 41081419.741067 0.000000 4313570346.549250 0.978746 1.971565 0.780581 0.970305 0.976316 1.107965 0.999457 1.013877 1.003766 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.814308 0.988532 1.000000 2.032520 0.000054 0.000000 17.200000 0.802123 5.264370 0.000000
6.800000e+01 1311.122688 986317.141829 4602.672597 46674.594482 148885.114622 27.769334 535.859982 1384.896738 759.122945 141112.324605 0.000208 0.000208 0.000208 0.000208 0.000208 5.719772 0.000208 0.000236 0.000211 0.000208 5.724979 106127.747455 1.180726 5.722816 5.732080 22737981.165034 1573622.620842 0.000208 8462061.759453 41083492.700625 0.000000 4313637175.007946 0.978418 2.017997 0.780435 0.969865 0.975970 1.107965 0.999453 1.013877 1.003884 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.814482 0.988582 1.000000 2.032551 0.000054 0.000000 17.200000 0.801018 5.295967 0.000000
6.900000e+01 1310.681592 1009033.377224 4601.818361 46653.415033 148832.363817 27.769338 535.857910 1384.896738 759.214857 141111.837987 0.000208 0.000208 0.000208 0.000208 0.000208 5.719779 0.000208 0.000237 0.000211 0.000208 5.724992 139124.338412 1.211089 5.722819 5.732341 22770467.369418 1577522.599790 0.000208 8464108.194561 41085647.089032 0.000000 4313697554.980580 0.978088 2.064475 0.780290 0.969425 0.975624 1.107966 0.999449 1.013877 1.004006 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.814679 0.988634 1.000000 2.032580 0.000054 0.000000 17.200000 0.799908 5.327632 0.000000
7.000000e+01 1310.239630 1031769.646744 4600.973348 46632.237819 148779.653350 27.769343 535.855978 1384.896738 759.309141 141111.343353 0.000208 0.000208 0.000208 0.000208 0.000208 5.719784 0.000208 0.000238 0.000211 0.000208 5.725006 182277.894279 1.243327 5.722822 5.732602 22801265.849224 1581285.104152 0.000208 8466372.796696 41087877.178181 0.000000 4313749109.942073 0.977759 2.110993 0.780146 0.968985 0.975279 1.107966 0.999445 1.013877 1.004130 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.814897 0.988688 1.000000 2.032604 0.000054 0.000000 17.200000 0.798796 5.359358 0.000000
