Time Box FPS FVS FVT FDS SHD SB PIN WHB WHT CEP BFS BFF BG BML BMS ZL BD MA SG BC ZG PL PS ZM ZS PB BB BO DL DR DC
2.000000e+00 9 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.500000e+00 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.500000e+00 1 4.555721e+02 2.454451e+05 3.541275e+02 1.559831e+04 5.186731e+04 1.099725e-01 4.051259e+02 1.360391e-13 1.734197e+02 1.905153e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.402250e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.934115e+03 8.450065e+04 7.037193e+06 1.318528e+04 1.002442e+05 9.919223e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.799447e-12
2.500000e+00 2 3.349795e+02 9.812680e+04 2.537846e+02 1.316606e+04 5.034180e+04 8.727451e-02 5.370420e+01 1.700489e-13 1.226021e+02 1.905153e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.294167e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.544701e+04 3.457524e+05 2.722804e+06 1.381368e+04 3.552307e+05 3.539387e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.533358e-11
2.500000e+00 3 3.349795e+02 1.450520e+05 3.382234e+02 1.649010e+04 5.034180e+04 1.201929e-01 7.732324e+01 1.700489e-13 1.737119e+02 1.905153e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.345731e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.478639e+04 2.726592e+05 3.212431e+06 1.405558e+04 3.486474e+05 3.473424e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.466956e-11
2.500000e+00 4 1.071934e+02 9.265982e+01 3.215935e+03 1.331952e+03 2.986304e-16 1.707860e-01 5.085331e-16 2.040586e-13 1.922152e+02 6.350882e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.610560e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.026620e+06 2.398554e+06 1.274143e+07 3.394588e+05 2.027633e+07 3.668778e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.672998e-09
2.500000e+00 5 1.071934e+02 4.382710e+01 1.735507e+03 1.538406e+03 2.986304e-16 2.210940e-01 5.085331e-16 2.040586e-13 9.423673e+01 7.056458e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.888748e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.148900e+06 2.039637e+06 3.087830e+07 3.599408e+05 2.149975e+07 3.296719e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.300222e-09
2.500000e+00 6 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.500000e+00 7 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.500000e+00 8 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.500000e+00 9 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.500000e+00 10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
